budget_fiscal_year,department_name,fund_name,account_name,adopted_budget_amount,total_expenditures,budget_change_amount,budget_transfer_in_amount,budget_transfer_out_amount,total_budget,encumbrance_amount,pre_encumbrance_amount,budget_uncommitted_amount,account_group_name,fund,account,department
2017,CONTROLLER,GENERAL FUND (GENERAL BUDGET),OVERTIME GENERAL,90071.0,167372.12,0.0,131000.0,3007.2,218063.8,0.0,0.0,50691.68,SALARIES AND BENEFITS,100,001090,26
2017,CONTROLLER,LOCAL PUBLIC SAFETY FUND,FIRE,6000000.0,6000000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,,574,26N138,26
2017,CONTROLLER,GENERAL FUND (GENERAL BUDGET),OFFICE AND ADMINISTRATIVE,247097.0,401942.18,0.0,362896.0,200000.0,409993.0,1536.52,0.0,6514.3,EXPENSES,100,006010,26
2017,CONTROLLER,GENERAL FUND (GENERAL BUDGET),TRAVEL,0.0,13024.59,0.0,15491.35,0.0,15491.35,0.0,0.0,2466.76,EXPENSES,100,002130,26
2017,CONTROLLER,GENERAL FUND (GENERAL BUDGET),SALARIES AS NEEDED,120000.0,522420.81,268951.0,523333.15,0.0,912284.15,0.0,0.0,389863.34,SALARIES AND BENEFITS,100,001070,26
2017,CONTROLLER,LOCAL PUBLIC SAFETY FUND,POLICE,37585631.0,35915631.0,-1670000.0,0.0,0.0,35915631.0,0.0,0.0,0.0,,574,26N170,26
2017,CONTROLLER,GENERAL FUND (GENERAL BUDGET),CONTINGENT EXPENSE,5000.0,1780.92,0.0,0.0,0.0,5000.0,0.0,0.0,3219.08,EXPENSES,100,004620,26
2017,CONTROLLER,GENERAL FUND (GENERAL BUDGET),CONTRACTUAL SERVICES,583380.0,675758.83,500000.0,50900.0,75251.49,1059028.51,349591.42,0.0,33678.26,EXPENSES,100,003040,26
2017,CONTROLLER,FINANCE OF MAYORS TRANSITION,ELECTED OFFICIAL TRANSITION EXPENSES,0.0,384585.97,400000.0,0.0,0.0,400000.0,0.0,0.0,15414.03,,913,264000,26
2017,CONTROLLER,GENERAL FUND (GENERAL BUDGET),SALARIES GENERAL,17103440.0,14958301.59,-750509.0,0.0,964882.94,15388048.06,0.0,0.0,429746.47,SALARIES AND BENEFITS,100,001010,26
2017,CONTROLLER,GENERAL FUND (GENERAL BUDGET),PRINTING AND BINDING,84306.0,52084.63,0.0,0.0,20000.0,64306.0,0.0,0.0,12221.37,EXPENSES,100,002120,26
2017,COUNCIL,STATE AB1290 CITY FUND,MUNICIPAL SPORTS ACCOUNT,0.0,98226.0,98226.0,0.0,0.0,98226.0,0.0,0.0,0.0,,53P,28N301,28
2017,COUNCIL,STATE AB1290 CITY FUND,DEPT OF NEIGHBORHOOD EMPOWERMENT,0.0,24000.0,24000.0,0.0,0.0,24000.0,0.0,0.0,0.0,,53P,28N44B,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),TRAVEL,24845.0,58148.22,40513.36,30000.0,0.0,95358.36,1290.0,0.0,35920.14,EXPENSES,100,002130,28
2017,COUNCIL,STATE AB1290 CITY FUND,DEPT TRANSPORTATION TRUST,0.0,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,,53P,28N840,28
2017,COUNCIL,STATE AB1290 CITY FUND,GCP,0.0,209921.21,209921.21,0.0,0.0,209921.21,0.0,0.0,0.0,,53P,28N156,28
2017,COUNCIL,STATE AB1290 CITY FUND,POLICE,0.0,105502.94,119320.0,0.0,0.0,119320.0,0.0,0.0,13817.06,,53P,28N170,28
2017,COUNCIL,STATE AB1290 CITY FUND,CULTURAL AFFAIRS DEPT FUND,0.0,14000.0,14000.0,0.0,0.0,14000.0,0.0,0.0,0.0,,53P,28N844,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),SALARIES GENERAL,15407701.0,7445496.66,5043164.1,0.0,4710144.0,15740721.1,0.0,0.0,8295224.44,SALARIES AND BENEFITS,100,001010,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),OFFICE AND ADMINISTRATIVE,366651.0,1651323.07,528281.35,1202400.0,157475.59,1939856.76,83599.2,0.0,204934.49,EXPENSES,100,006010,28
2017,COUNCIL,STATE AB1290 CITY FUND,ATSAC TRUST FUND,0.0,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,,53P,28N484,28
2017,COUNCIL,STATE AB1290 CITY FUND,COUNCIL,0.0,2329970.0,2329970.0,0.0,0.0,2329970.0,0.0,0.0,0.0,,53P,28N128,28
2017,COUNCIL,STATE AB1290 CITY FUND,ENGINEERING SPECIAL SERVICES,0.0,564239.0,564239.0,0.0,0.0,564239.0,0.0,0.0,0.0,,53P,28N682,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),PRINTING AND BINDING,123068.0,431027.79,73845.7,451896.0,0.0,648809.7,134533.74,0.0,83248.17,EXPENSES,100,002120,28
2017,COUNCIL,STATE AB1290 CITY FUND,RECREATION AND PARKS,0.0,2918000.0,2918000.0,0.0,0.0,2918000.0,0.0,0.0,0.0,,53P,28N302,28
2017,COUNCIL,STATE AB1290 CITY FUND,PW-BOARD OFFICE,0.0,99809.83,243550.0,0.0,0.0,243550.0,0.0,0.0,143740.17,,53P,28N174,28
2017,COUNCIL,STATE AB1290 CITY FUND,LONG-RANGE PLANNING FUND,0.0,373000.0,373000.0,0.0,0.0,373000.0,0.0,0.0,0.0,,53P,28N52F,28
2017,COUNCIL,STATE AB1290 CITY FUND,RECREATION & PARKS GOLF SPE,0.0,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,,53P,28N52H,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),OVERTIME GENERAL,866.0,,4592.62,0.0,0.0,5458.62,0.0,0.0,5458.62,SALARIES AND BENEFITS,100,001090,28
2017,COUNCIL,STATE AB1290 CITY FUND,HOUSING AND COMMUNITY INVESTMENT,0.0,83374.34,83374.34,0.0,0.0,83374.34,0.0,0.0,0.0,,53P,28N143,28
2017,COUNCIL,STATE AB1290 CITY FUND,REIMBURSEMENT OF GEN FUND COSTS,0.0,10200.0,10200.0,0.0,0.0,10200.0,0.0,0.0,0.0,,53P,28N299,28
2017,COUNCIL,STATE AB1290 CITY FUND,GENERAL SERVICES DEPT,0.0,18557.22,18557.22,0.0,0.0,18557.22,0.0,0.0,0.0,,53P,28N140,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),CONTRACTUAL SERVICES,297223.0,861306.89,629952.37,115948.0,0.0,1043123.37,77492.43,0.0,104324.05,EXPENSES,100,003040,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),TRANSPORTATION,9743.0,15636.57,4787.23,3500.0,0.0,18030.23,0.0,0.0,2393.66,EXPENSES,100,003310,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),CONTINGENT EXPENSE,62503.0,61726.52,103633.99,41400.0,0.0,207536.99,0.0,0.0,145810.47,EXPENSES,100,004620,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),"LEGISLATIVE, ECONOMIC OR GOVT. PURPOSES",24186.0,16776.6,27273.49,0.0,0.0,51459.49,0.0,0.0,34682.89,EXPENSES,100,004140,28
2017,COUNCIL,STATE AB1290 CITY FUND,HCID GENERAL FUND PROGRAM,0.0,160000.0,160000.0,0.0,0.0,160000.0,0.0,0.0,0.0,,53P,28N10A,28
2017,COUNCIL,STATE AB1290 CITY FUND,LOW & MODERATE INCOME HOUSING FUND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53P,28N55J,28
2017,COUNCIL,STATE AB1290 CITY FUND,AFFORDABLE HOUSING TRUST FUND,0.0,900000.0,900000.0,0.0,0.0,900000.0,0.0,0.0,0.0,,53P,28N44G,28
2017,COUNCIL,STATE AB1290 CITY FUND,TRANSPORTATION,0.0,116528.74,141264.0,0.0,0.0,141264.0,0.0,0.0,24735.26,,53P,28N194,28
2017,COUNCIL,GENERAL FUND (GENERAL BUDGET),SALARIES AS NEEDED,7990536.0,21299158.83,8380991.49,5122671.1,0.0,21494198.59,0.0,0.0,195039.76,SALARIES AND BENEFITS,100,001070,28
2017,COUNCIL,STATE AB1290 CITY FUND,PW-STREET SERVICES,0.0,496733.92,1349038.79,0.0,0.0,1349038.79,0.0,0.0,852304.87,,53P,28N186,28
2017,COUNCIL,STATE AB1290 CITY FUND,GENERAL FUND VARIOUS PROG,0.0,436100.0,436100.0,0.0,0.0,436100.0,0.0,0.0,0.0,,53P,28N551,28
2017,COUNCIL,STATE AB1290 CITY FUND,DISABILITY TRUST FUND,0.0,60000.0,60000.0,0.0,0.0,60000.0,0.0,0.0,0.0,,53P,28N849,28
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,1871 W COLORADO BLVD 90041 PMT 02358 NA06,0.0,,774.15,0.0,0.0,774.15,0.0,0.0,774.15,,516,30NA06,30
2017,CULTURAL AFFAIRS,CULTURAL AFFAIRS DEPT TRUST,CULTURAL AFFAIRS,0.0,58000.0,58000.0,0.0,0.0,58000.0,0.0,0.0,0.0,,844,30130N,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),TRANSPORTATION,8500.0,7239.47,0.0,0.0,0.0,8500.0,0.0,0.0,1260.53,EXPENSES,100,003310,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,801 S GRAND AVE 90017 PMT 00104 NA29,0.0,,10570.08,0.0,0.0,10570.08,0.0,0.0,10570.08,,516,30NA29,30
2017,CULTURAL AFFAIRS,CULTURAL AFFAIRS GRANT,HOLLYHOCK HOUSE COLLECTIONS DIGITIZATION PROJECT,0.0,8000.0,32300.0,0.0,0.0,32300.0,10000.0,0.0,14300.0,,337,30285N,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,105 N FAIRFAX AVE 1 90036 PMT 03183 N292,0.0,,1961.68,0.0,0.0,1961.68,0.0,0.0,1961.68,,516,30N292,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,1122 W WASHINGTON BLVD 90015 PMT 03992 N288,0.0,1500.0,94285.6,0.0,0.0,94285.6,1500.0,0.0,91285.6,,516,30N288,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,2025 S AVENUE OF THE STARS 90067 PMT 05098 N315,0.0,,3960.0,0.0,0.0,3960.0,0.0,0.0,3960.0,,516,30N315,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,300 WORLD WAY 90045 PMT 11866 NA51,0.0,,4529.28,0.0,0.0,4529.28,0.0,0.0,4529.28,,516,30NA51,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,9220 N WINNETKA AVE 91311 PMT 06304 N302,0.0,,3782.95,0.0,0.0,3782.95,0.0,0.0,3782.95,,516,30N332,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,700 W 7TH ST 90017 PMT 03486 N297,0.0,,1023.92,0.0,0.0,1023.92,0.0,0.0,1023.92,,516,30N297,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),SALARIES GENERAL,5266196.0,4177308.07,0.0,67323.0,1041402.0,4292117.0,0.0,0.0,114808.93,SALARIES AND BENEFITS,100,001010,30
2017,CULTURAL AFFAIRS,ARTS AND CULTURAL FACIL & SERV,LANDSCAPING AND MISCELLANEOUS MAINTENANCE,200000.0,,-22161.0,0.0,0.0,177839.0,0.0,0.0,177839.0,SPECIAL,480,30N244,30
2017,CULTURAL AFFAIRS,ARTS AND CULTURAL FACIL & SERV,RESERVE FOR REVENUE FLUCTUATIONS,247610.0,,0.0,0.0,0.0,247610.0,0.0,0.0,247610.0,SPECIAL,480,30N200,30
2017,CULTURAL AFFAIRS,CULTURAL AFFAIRS GRANT,SONY PICTURES MEDIA ARTS PROGRAM,0.0,,28230.0,0.0,0.0,28230.0,21230.0,0.0,7000.0,,337,30240N,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,6401 W WILSHIRE BLVD 90048 PMT 00777 N298,0.0,,6359.35,0.0,0.0,6359.35,0.0,0.0,6359.35,,516,30N298,30
2017,CULTURAL AFFAIRS,CULTURAL AFFAIRS DEPT TRUST,PACOIMA ARTS INCUBATOR,0.0,51500.0,100000.0,0.0,0.0,100000.0,48500.0,0.0,0.0,,844,30279N,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,435 W BERNARD ST 90015 PMT 04576 NA10,0.0,,485.31,0.0,0.0,485.31,0.0,0.0,485.31,,516,30NA10,30
2017,CULTURAL AFFAIRS,ARTS AND CULTURAL FACIL & SERV,GENERAL SERVICES,250000.0,272115.07,22115.07,0.0,0.0,272115.07,0.0,0.0,0.0,,480,30N140,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,4101 S REDWOOD AVE 90066 PMT 04557 N295,0.0,,11924.97,0.0,0.0,11924.97,0.0,0.0,11924.97,,516,30N295,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),ARTS ACTIVATION FUND,200000.0,200000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,SPECIAL,100,009845,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),CITYWIDE EXHIBITS,75000.0,7391.55,0.0,0.0,20000.0,55000.0,0.0,0.0,47608.45,SPECIAL,100,009849,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,695 S SANTA FE AVE 90021 PMT 00814 N287,0.0,,20143.28,0.0,0.0,20143.28,0.0,0.0,20143.28,,516,30N287,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,5877 W RODEO RD 90016 PMT03650 N329,0.0,,7960.0,0.0,0.0,7960.0,0.0,0.0,7960.0,,516,30N329,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,11631 W VICTORY BLVD 91606 PMT 00298 N318,0.0,,31479.32,0.0,0.0,31479.32,0.0,0.0,31479.32,,516,30N318,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,11058 W CHANDLER BLVD 91601 PMT 00102 N323,0.0,,2404.0,0.0,0.0,2404.0,0.0,0.0,2404.0,,516,30N323,30
2017,CULTURAL AFFAIRS,CULTURAL AFFAIRS GRANT,CELEBRATE PACOIMA FY 16/17,0.0,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,,337,30281N,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,8420 N BALBOA BLVD 91325 PMT 00455 N278,0.0,833.6,833.6,0.0,0.0,833.6,0.0,0.0,0.0,,516,30N278,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),ART AND MUSIC EXPENSE,110466.0,88867.98,0.0,4932.0,0.0,115398.0,2146.27,0.0,24383.75,EXPENSES,100,004030,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,217 S AVENUE 20 90031 PMT 02781 N275,0.0,,13099.33,0.0,0.0,13099.33,0.0,0.0,13099.33,,516,30N275,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,12035 W WILSHIRE BLVD 90049 00118 N273,0.0,,9830.85,0.0,0.0,9830.85,0.0,0.0,9830.85,,516,30N273,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,4247 N EAGLE ROCK BLVD 90041 PMT 03326 N22,0.0,,3751.14,0.0,0.0,3751.14,0.0,0.0,3751.14,,516,30N322,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),CONTRACTUAL SERVICES,466497.0,223422.63,80976.0,673792.0,100000.0,1121265.0,44332.04,0.0,853510.33,EXPENSES,100,003040,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,22601 W LASSEN ST 91311 PMT 04045 NA19,0.0,2160.77,2160.77,0.0,0.0,2160.77,0.0,0.0,0.0,,516,30NA19,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,5555 E VALLEY BLVD 90032 PMT 00765 NA45,0.0,,605.49,0.0,0.0,605.49,605.49,0.0,0.0,,516,30NA45,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,3303 N NORTH BROADWAY 90031 PMT 01146 N276,0.0,,77565.1,0.0,0.0,77565.1,0.0,0.0,77565.1,,516,30N276,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),CENTRAL AVENUE JAZZ FESTIVAL,27000.0,,0.0,0.0,0.0,27000.0,0.0,0.0,27000.0,SPECIAL,100,009680,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,4905 W HOLLYWOOD BLVD 90027 PMT 01698 N267,0.0,,47663.65,0.0,0.0,47663.65,0.0,0.0,47663.65,,516,30N267,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,6167-6171 N SEPULVEDA BLVD 91411 PMT 03148 N262,0.0,,5360.0,0.0,0.0,5360.0,0.0,0.0,5360.0,,516,30N262,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,10250 W SANTA MONICA BLVD 2705 90067 PMT 24998 N313,0.0,,28413.2,0.0,0.0,28413.2,0.0,0.0,28413.2,,516,30N313,30
2017,CULTURAL AFFAIRS,ARTS AND CULTURAL FACIL & SERV,RECREATION AND PARKS,0.0,288000.0,288000.0,0.0,0.0,288000.0,0.0,0.0,0.0,,480,30N302,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,4904-4906 W SANTA MONICA BLVD 90029 PMT 00585 N311,0.0,,869.0,0.0,0.0,869.0,0.0,0.0,869.0,,516,30N311,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,2645 S CRENSHAW BLVD PMT 01830 N268,0.0,,4610.5,0.0,0.0,4610.5,0.0,0.0,4610.5,,516,30N268,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,2410-2412 N EADS ST 1 90031 PMT 03491 N300,0.0,,1578.56,0.0,0.0,1578.56,0.0,0.0,1578.56,,516,30N300,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,7900 N BALBOA BLVD 91406 PMT 00435 N328,0.0,,10786.4,0.0,0.0,10786.4,0.0,0.0,10786.4,,516,30N328,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,200 WORLD WAY 90045 PMT 05576 N294,0.0,,2016.7,0.0,0.0,2016.7,0.0,0.0,2016.7,,516,30N294,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),LACMA/WATTS TOWERS CONSERVATION,150000.0,150000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,SPECIAL,100,009840,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,12901 W JEFFERSON BLVD 90066 PMT 24007 N265,0.0,,14050.75,0.0,0.0,14050.75,0.0,0.0,14050.75,,516,30N265,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),AFRICAN AMERICAN HISTORY MONTH,12556.0,12556.0,0.0,0.0,0.0,12556.0,0.0,0.0,0.0,SPECIAL,100,009776,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,10601 W. WASHINGTON BLVD 90232 PMT01165,0.0,,10060.1,0.0,0.0,10060.1,0.0,0.0,10060.1,,516,30N259,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,GENERAL SERVICES,0.0,7402.34,7402.34,0.0,0.0,7402.34,0.0,0.0,0.0,,516,30N140,30
2017,CULTURAL AFFAIRS,ARTS AND CULTURAL FACIL & SERV,INFORMATION TECHNOLOGY AGENCY,0.0,16308.0,16308.0,0.0,0.0,16308.0,0.0,0.0,0.0,,480,30N132,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,1201 S HOPE ST 90015 PMT 01777 N314,0.0,,9836.09,0.0,0.0,9836.09,0.0,0.0,9836.09,,516,30N314,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,4671-4681 E HUNTINGTON DR SOUTH 90032 PMT 03284 NA17,0.0,,9360.0,0.0,0.0,9360.0,7675.2,0.0,1684.8,,516,30NA17,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,18416 S WESTERN AVE 90248 PMT 04533 NA01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,516,30NA01,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),CULTURAL AND COMMUNITY EVENTS,17550.0,17550.0,60000.0,0.0,0.0,77550.0,0.0,0.0,60000.0,SPECIAL,100,009784,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),OPERATING SUPPLIES,83272.0,102421.13,0.0,141000.0,0.0,224272.0,4930.98,0.0,116919.89,EXPENSES,100,006020,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,2789 W OLYMPIC BLVD 90006 PMT 01628 N266,0.0,,30944.12,0.0,0.0,30944.12,0.0,0.0,30944.12,,516,30N266,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),LA CULTURAL TOURISM & PROMOTION,95042.0,20626.78,0.0,0.0,0.0,95042.0,0.0,0.0,74415.22,SPECIAL,100,009494,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,13767 W FOOTHILL BLVD 91342 PMT 011175 N289,0.0,,11960.0,0.0,0.0,11960.0,0.0,0.0,11960.0,,516,30N289,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,1060 W EXPOSITION BLVD 90037 PMT 04056 N282,0.0,,13240.0,0.0,0.0,13240.0,0.0,0.0,13240.0,,516,30N282,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),OFFICE AND ADMINISTRATIVE,84715.0,96452.19,-972.0,46000.0,0.0,129743.0,227.98,0.0,33062.83,EXPENSES,100,006010,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,6067 W WILSHIRE BLVD 90036 PMT 03762 N260,0.0,,35623.44,0.0,0.0,35623.44,0.0,0.0,35623.44,,516,30N260,30
2017,CULTURAL AFFAIRS,CULTURAL AFFAIRS DEPT TRUST,BRACERO MONUMENT & CULTURAL PLAZA,0.0,205000.0,205000.0,0.0,0.0,205000.0,0.0,0.0,0.0,,844,30870N,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,ARTS PROJECTS,1952623.0,,-1952623.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,516,30N203,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),MUSIC LA,40000.0,,0.0,0.0,25000.0,15000.0,0.0,0.0,15000.0,SPECIAL,100,009836,30
2017,CULTURAL AFFAIRS,ARTS AND CULTURAL FACIL & SERV,CULTURAL AFFAIRS,12387660.0,10627898.36,-595381.65,0.0,0.0,11792278.35,0.0,0.0,1164379.99,,480,30N130,30
2017,CULTURAL AFFAIRS,ARTS AND CULTURAL FACIL & SERV,EL PUEBLO DE LOS ANGELES,285000.0,285000.0,0.0,0.0,0.0,285000.0,0.0,0.0,0.0,,480,30N133,30
2017,CULTURAL AFFAIRS,CULTURAL AFFAIRS DEPT TRUST,GENERAL SERVICES DEPT,0.0,8623.07,8623.07,0.0,0.0,8623.07,0.0,0.0,0.0,,844,30140N,30
2017,CULTURAL AFFAIRS,CULTURAL AFFAIRS GRANT,WARNER GRAND WORLD STAGE,0.0,25050.0,45045.0,0.0,0.0,45045.0,19995.0,0.0,0.0,,337,30284N,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,5800 W. SUNSET PMT00851  N330,0.0,,26660.94,0.0,0.0,26660.94,0.0,0.0,26660.94,,516,30N330,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,19333 W BUSINESS CENTER DR 91324 PMT 01276 NA11,0.0,21018.41,21018.41,0.0,0.0,21018.41,0.0,0.0,0.0,,516,30NA11,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,300 WORLD WAY 90045 PMT 05575 N308,0.0,,4690.41,0.0,0.0,4690.41,0.0,0.0,4690.41,,516,30N308,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,649 S OLIVE ST 90014 PMT 15913 NA14,0.0,,13739.29,0.0,0.0,13739.29,0.0,0.0,13739.29,,516,30NA14,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),MATCHING GRANT PROGRAM,474200.0,342525.0,75000.0,0.0,0.0,549200.0,8000.0,0.0,198675.0,SPECIAL,100,009832,30
2017,CULTURAL AFFAIRS,ARTS AND CULTURAL FACIL & SERV,BOARD OF PUBLIC WORKS,100000.0,107000.0,7000.0,0.0,0.0,107000.0,0.0,0.0,0.0,,480,30N174,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,8440 N BALBOA BLVD 91325 PMT 00456 N279,0.0,8593.45,9456.2,0.0,0.0,9456.2,0.0,0.0,862.75,,516,30N279,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,14235 W OXNARD ST 91401 PMT 01997 N264,0.0,,2169.35,0.0,0.0,2169.35,0.0,0.0,2169.35,,516,30N264,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),PAN AFRICAN FILM FESTIVAL,72450.0,,-72450.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,100,009846,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,3131 S HOOVER ST 90007 PMT 29900 N320,0.0,11456.07,12222.8,0.0,0.0,12222.8,0.0,0.0,766.73,,516,30N320,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,3397 N BARHAM BLVD 90068 PMT 01950 N261,0.0,,11703.6,0.0,0.0,11703.6,0.0,0.0,11703.6,,516,30N261,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,3211 S LA CIENEGA BLVD 90016 PMT 03183 N271,0.0,,8064.34,0.0,0.0,8064.34,0.0,0.0,8064.34,,516,30N271,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,1285 E VERNON AVE 90011 PMT 04900 N277,0.0,53.15,64.8,0.0,0.0,64.8,0.0,0.0,11.65,,516,30N277,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),CULTURAL GRANTS FOR FAMILY AND YOUTH,2885546.0,2742520.75,0.0,0.0,0.0,2885546.0,109065.0,0.0,33960.25,SPECIAL,100,009781,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,423 S SPRING ST 90013 PMT 04123  N327,0.0,,11264.0,0.0,0.0,11264.0,0.0,0.0,11264.0,,516,30N327,30
2017,CULTURAL AFFAIRS,GENERAL FUND (GENERAL BUDGET),OVERTIME GENERAL,0.0,7975.56,0.0,15000.0,0.0,15000.0,0.0,0.0,7024.44,SALARIES AND BENEFITS,100,001090,30
2017,CULTURAL AFFAIRS,ARTS DEVELOPMENT FEE TRUST FND,21650 W OXNARD ST SUITE 200 91367 PMT 19273 N284,0.0,,8610.0,0.0,0.0,8610.0,0.0,0.0,8610.0,,516,30N284,30
